filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
blues.00085.wav,661794,0.3153082728385925,0.0919653251767158,0.1501741707324981,0.0035760779865086,1311.8487999488902,407626.40440970106,1673.7053271343557,185711.5826752017,2636.851469601944,2072625.8958658257,0.0593916914394818,0.0016706205518992,-5.863406386197312e-06,0.0178308095782995,-0.0001153701814473,0.0028053347487002,143.5546875,-180.18817138671875,4545.1591796875,131.44894409179688,1279.45751953125,0.5902894735336304,585.0492553710938,43.14632797241211,261.1309814453125,14.139362335205078,191.47056579589844,25.625078201293945,301.4685974121094,-5.311243534088135,202.1767578125,12.02669906616211,109.58218383789062,-13.540603637695312,143.59141540527344,-1.103391170501709,98.08284759521484,-7.605921745300293,116.98651123046876,2.7168874740600586,108.13079833984376,0.7825520038604736,85.0820541381836,1.998848557472229,178.81398010253906,-6.09997034072876,128.26007080078125,3.475661516189575,120.74563598632812,-8.328279495239258,104.71728515625,3.2186551094055176,105.27298736572266,-0.9249470829963684,63.36090850830078,-2.2452428340911865,73.4332504272461,0
blues.00086.wav,661794,0.3658605515956878,0.096412569284439,0.1249568089842796,0.0036699599586427,1245.730096028976,713244.1084696201,1634.668746065616,335261.3347287859,2518.210681463892,3531520.533820967,0.0488186841405645,0.0027271221550006,-1.147900547948666e-05,0.0115232476964592,-5.7497276429785416e-05,0.0029184278100728,123.046875,-212.76222229003903,7250.6494140625,139.0497283935547,1555.384521484375,9.453370094299316,731.7359008789062,35.44753646850586,257.8893127441406,12.7069673538208,310.9168701171875,20.41539192199707,185.93869018554688,-5.578319549560547,180.18955993652344,10.880579948425291,102.2405242919922,-8.735505104064941,140.55563354492188,8.058368682861328,75.93789672851562,0.1682007163763046,95.16462707519533,2.646514177322388,75.56053924560547,-1.029334306716919,76.2066650390625,-1.4101667404174805,72.71373748779297,-4.70768928527832,72.96278381347656,1.1358226537704468,100.1928482055664,-9.46615982055664,81.01394653320312,-2.1848647594451904,54.670406341552734,-4.101648330688477,52.21562576293945,-3.349184989929199,45.726932525634766,0
blues.00087.wav,661794,0.3368588089942932,0.094718649983406,0.1580333560705185,0.0027295055333524,1441.899256960002,387368.7966084909,1870.405400066029,147057.16084670564,3082.803606710412,2195765.4749431764,0.0508692388099381,0.001155074587397,1.177844595190436e-07,0.0181404259055852,-7.801604078849778e-05,0.0035605996381491,172.265625,-155.55882263183594,3078.100341796875,125.64532470703124,802.4425048828125,1.6011216640472412,492.4029541015625,45.81634140014648,355.7869873046875,0.9202859997749328,262.8558044433594,25.360576629638672,157.48046875,-10.786452293395996,243.0452423095703,15.552300453186035,130.19932556152344,-11.912317276000977,161.64244079589844,1.2670238018035889,108.90562438964844,-6.661260604858398,107.15900421142578,-0.7978540062904358,111.92534637451172,-7.741701126098633,74.19999694824219,0.4150603115558624,87.47282409667969,-7.024442672729492,84.72676086425781,3.999647378921509,61.52791595458984,-6.252542018890381,53.80001831054688,0.9694145321846008,64.08959197998047,2.0269155502319336,68.37103271484375,-5.737043380737305,83.94977569580078,0
blues.00088.wav,661794,0.3780271410942077,0.0927883982658386,0.142042338848114,0.0034720937255769,1006.6456939324206,136257.81483810177,1530.290844779337,150768.14268678488,2074.4401759171983,1014493.4585364287,0.032053605955143,0.0001747923069797,-1.06812758531305e-05,0.016146833077073,-0.0001154100027633,0.0019027802627533,172.265625,-194.266357421875,3234.3466796875,151.8695068359375,567.5723266601562,-1.2119415998458862,205.06021118164065,39.19130706787109,127.89965057373048,16.586870193481445,181.08644104003903,18.250896453857425,96.74884796142578,-1.3981677293777466,119.81897735595705,14.875310897827148,52.48523712158203,-11.621238708496094,79.52806854248047,2.447585105895996,90.04857635498047,-5.082455635070801,74.00398254394531,3.9396755695343018,68.4912109375,-0.8976720571517944,63.15647506713867,0.6391334533691406,38.98503494262695,-8.356959342956543,55.1064567565918,-7.522071838378906,35.46040725708008,-8.053613662719727,44.13917922973633,-5.416689395904541,38.9138298034668,-2.5342071056365967,42.43829727172852,0.1258632689714431,60.79483413696289,0
blues.00089.wav,661794,0.3484747111797333,0.1026158407330513,0.0528529174625873,0.0018042105948552,798.4511724715967,198437.386437345,1285.3625233974278,131359.62393466296,1454.4238167959686,1070820.7573177642,0.0256481716453982,0.0004045652172918,-6.319638032437069e-06,0.0036420263350009,-0.0001143035915447,0.0003309340099804,107.666015625,-346.9693298339844,5335.16845703125,139.27305603027344,1054.0303955078125,24.14785957336425,919.16455078125,22.209932327270508,312.63201904296875,18.7039737701416,230.85772705078125,11.669041633605955,274.2670288085937,9.0338134765625,163.2001190185547,6.945858001708984,80.8687973022461,-2.019918441772461,104.47100067138672,5.418928146362305,72.88776397705078,1.6741570234298706,108.86246490478516,-2.352553606033325,68.71609497070312,3.1986160278320312,58.241493225097656,0.6837412118911743,73.52294158935547,-3.0975141525268555,54.64288330078125,-2.1031148433685303,39.235469818115234,-2.208314180374145,48.8319091796875,-4.58113956451416,46.52582931518555,-4.73723840713501,48.70465850830078,0.0692053437232971,42.31193923950195,0
blues.00090.wav,661794,0.3776144087314605,0.0952275618910789,0.1319008618593216,0.0021350057795643,1612.5149449610838,781760.577533252,1971.623034438336,245115.49681185983,3468.3195534549013,3614353.830546546,0.0581968562693348,0.0026864044271476,-9.286946806241758e-06,0.0128743257373571,-0.0001073711100616,0.0023255182895809,143.5546875,-177.57228088378906,4503.58154296875,115.3872528076172,1387.32470703125,9.979878425598145,682.45947265625,54.03463363647461,321.1299133300781,7.625123023986816,330.5681457519531,28.30338287353516,181.15220642089844,-9.04052734375,182.43814086914065,20.045629501342773,112.15250396728516,-15.040255546569824,150.6804962158203,6.211400032043457,107.52336883544922,-5.691802978515625,109.22816467285156,1.3877161741256714,134.7780303955078,-5.8224029541015625,85.02104187011719,5.0165557861328125,102.49510955810548,-0.7475948333740234,73.97189331054688,5.068114757537842,73.24712371826172,-5.0881195068359375,79.32760620117188,-2.8068997859954834,66.9229965209961,2.431823968887329,68.81169891357422,-5.379063129425049,64.34081268310547,0
blues.00091.wav,661794,0.4220561385154724,0.0926860272884368,0.0994070097804069,0.0012822744902223,991.3935127311216,415916.7029748898,1396.7940211423718,262461.42897808313,1943.4007259643272,2277532.463355259,0.0360523763776102,0.0006523652146482,-1.07631365153793e-06,0.0076533332467079,-0.0001213081995956,0.0012310891179367,63.02400914634146,-236.2798309326172,7768.1962890625,161.689453125,1108.1568603515625,-1.1508033275604248,609.2203979492188,27.26328659057617,116.79768371582033,9.597700119018556,332.50885009765625,20.60873985290528,90.18937683105467,0.2329616993665695,80.56391143798828,13.79555606842041,104.02371978759766,-0.5077890157699585,90.14838409423828,10.17383098602295,82.5229263305664,-4.457792282104492,85.6009292602539,5.511836528778076,57.400516510009766,-3.724822998046875,57.55509948730469,-0.8990819454193115,43.67016220092773,-4.905717372894287,70.37944793701172,-2.861495018005371,46.77476501464844,-3.757157564163208,36.19603729248047,-3.3445980548858643,45.80301284790039,-2.409862518310547,45.6539421081543,-3.776700258255005,40.24514389038086,0
blues.00092.wav,661794,0.3909136354923248,0.100480243563652,0.0630842298269271,0.0015340081881731,918.5851689491242,522858.83617919753,1437.735909578697,193517.11810992096,1600.3266726181844,2287749.1197558343,0.0323115302349187,0.001600297558864,-1.6860429241205566e-05,0.0041784108616411,-0.0001434156583854,0.0005124335293658,83.35433467741936,-332.4126892089844,7286.0185546875,128.06752014160156,966.345703125,28.91122055053711,1191.392333984375,41.81930923461914,303.9927978515625,31.26514434814453,228.10679626464844,23.32264709472656,160.99961853027344,5.815548896789551,186.5819549560547,9.009305953979492,148.96463012695312,-3.875854253768921,184.6523895263672,3.732431650161743,95.79630279541016,-0.862690269947052,90.47418975830078,-0.4327592849731445,82.53703308105469,1.5098412036895752,91.94364166259766,-1.5679256916046145,68.92769622802734,-0.8396053910255432,57.889610290527344,2.1581997871398926,60.84391784667969,-3.90018367767334,72.75001525878906,-4.1951446533203125,43.19254302978516,-5.923442363739014,45.39341354370117,-3.431424617767334,32.51762771606445,0
blues.00093.wav,661794,0.377606600522995,0.0963873416185379,0.0658773109316825,0.0018028302583843,570.0403547660414,104725.95459119702,995.716054001001,85488.51645905178,927.6513898455628,497262.9067756178,0.0216969831544856,0.0001174686048525,3.3997778814409685e-07,0.0053165541030466,-0.0001028992628562,0.0002367283159401,58.72691761363637,-350.4346618652344,2657.659423828125,169.5399932861328,622.6215209960938,31.811309814453125,316.7100830078125,16.68382453918457,213.033203125,28.706918716430664,188.5279083251953,19.251598358154297,68.86631774902344,7.86456823348999,40.861907958984375,10.03365993499756,36.59393310546875,4.731570720672607,40.67783737182617,2.913109540939331,36.6430549621582,3.9220588207244873,46.86322784423828,1.825483083724976,42.524169921875,-5.968805313110352,35.480716705322266,-5.25816535949707,33.888893127441406,-0.2283809036016464,38.6881103515625,-1.7814514636993408,35.23668670654297,-3.716630220413208,34.10853576660156,0.1780931055545807,34.526493072509766,2.0660879611968994,44.28333282470703,-2.894161939620972,61.44308471679688,0
blues.00094.wav,661794,0.3766846060752868,0.0959443747997284,0.1410689055919647,0.0053729405626654,1239.195579826836,526798.5558314644,1659.84093266143,232533.07005849812,2517.2530950913574,2823028.925810384,0.0508790573037509,0.0025054435110195,-7.821069630153943e-06,0.0184001326560974,-0.0001055012253345,0.0022849175147712,103.359375,-206.2639923095703,6804.52734375,126.61661529541016,1107.1671142578125,10.599262237548828,763.343994140625,43.21792221069336,226.0699005126953,12.51242446899414,230.31787109375,19.43365478515625,258.4559631347656,0.3636586964130401,136.37184143066406,12.74484634399414,76.89051055908203,-4.568615436553955,74.10726928710938,4.051735877990723,60.41982650756836,-4.407840728759766,94.55807495117188,3.657618999481201,59.10439682006836,-1.4461642503738403,74.37770080566406,-1.691989183425903,110.5010986328125,-7.161396503448486,74.02040100097656,1.172113299369812,80.62335968017578,-6.224446773529053,69.62129211425781,0.602098286151886,68.15674591064453,-1.6060243844985962,68.20447540283203,-0.5327489972114563,56.81610107421875,0
